# Region: WD03
# circle list: RA(deg) Dec(deg) radius(deg)
circle 0 1
unit d
52.710000 -27.956000 3.390000
51.826000 -27.765000 3.390000
54.094000 -28.715000 3.390000
54.012000 -28.762000 3.390000
55.019000 -28.512000 3.390000
54.729000 -28.027000 2.400000
54.807000 -28.050000 3.390000
54.792000 -27.981000 3.390000
54.709000 -27.976000 3.390000
52.991000 -29.049000 3.390000
